year,month,day,city,rain
2011,8,19,0,False
2011,8,19,1,True
2011,8,19,2,False
2011,8,19,3,False
2011,8,19,4,False
2011,8,20,0,False
2011,8,20,1,False
2011,8,20,2,False
2011,8,20,3,False
2011,8,20,4,False
2011,8,21,0,False
2011,8,21,1,True
2011,8,21,2,False
2011,8,21,3,True
2011,8,21,4,False
2011,8,22,0,False
2011,8,22,1,True
2011,8,22,2,False
2011,8,22,3,True
2011,8,22,4,True
2011,8,23,0,False
2011,8,23,1,False
2011,8,23,2,False
2011,8,23,3,False
2011,8,23,4,False
2011,8,24,0,True
2011,8,24,1,False
2011,8,24,2,True
2011,8,24,3,False
2011,8,24,4,True
2011,8,25,0,True
2011,8,25,1,True
2011,8,25,2,False
2011,8,25,3,False
2011,8,25,4,True
2011,8,26,0,True
2011,8,26,1,True
2011,8,26,2,False
2011,8,26,3,False
2011,8,26,4,True
2011,8,27,0,True
2011,8,27,1,False
2011,8,27,2,False
2011,8,27,3,True
2011,8,27,4,True
2011,8,28,0,False
2011,8,28,1,True
2011,8,28,2,False
2011,8,28,3,True
2011,8,28,4,False
2011,8,29,0,False
2011,8,29,1,False
2011,8,29,2,False
2011,8,29,3,True
2011,8,29,4,False
2011,8,30,0,False
2011,8,30,1,False
2011,8,30,2,False
2011,8,30,3,True
2011,8,30,4,True
2011,8,31,0,True
2011,8,31,1,False
2011,8,31,2,False
2011,8,31,3,True
2011,8,31,4,False
2011,9,1,0,True
2011,9,1,1,True
2011,9,1,2,True
2011,9,1,3,False
2011,9,1,4,False
2011,9,2,0,False
2011,9,2,1,False
2011,9,2,2,True
2011,9,2,3,False
2011,9,2,4,False
2011,9,3,0,False
2011,9,3,1,False
2011,9,3,2,True
2011,9,3,3,False
2011,9,3,4,False
2011,9,4,0,False
2011,9,4,1,False
2011,9,4,2,True
2011,9,4,3,False
2011,9,4,4,False
2011,9,5,0,False
2011,9,5,1,True
2011,9,5,2,True
2011,9,5,3,False
2011,9,5,4,False
2011,9,6,0,False
2011,9,6,1,True
2011,9,6,2,True
2011,9,6,3,False
2011,9,6,4,False
2011,9,7,0,True
2011,9,7,1,True
2011,9,7,2,True
2011,9,7,3,False
2011,9,7,4,False
2011,9,8,0,True
2011,9,8,1,True
2011,9,8,2,False
2011,9,8,3,False
2011,9,8,4,True
2011,9,9,0,False
2011,9,9,1,True
2011,9,9,2,False
2011,9,9,3,False
2011,9,9,4,True
2011,9,10,0,True
2011,9,10,1,True
2011,9,10,2,True
2011,9,10,3,False
2011,9,10,4,True
2011,9,11,0,False
2011,9,11,1,True
2011,9,11,2,True
2011,9,11,3,False
2011,9,11,4,False
2011,9,12,0,False
2011,9,12,1,True
2011,9,12,2,False
2011,9,12,3,False
2011,9,12,4,False
2011,9,13,0,False
2011,9,13,1,True
2011,9,13,2,False
2011,9,13,3,False
2011,9,13,4,False
2011,9,14,0,False
2011,9,14,1,True
2011,9,14,2,False
2011,9,14,3,False
2011,9,14,4,False
2011,9,15,0,True
2011,9,15,1,False
2011,9,15,2,True
2011,9,15,3,False
2011,9,15,4,False
2011,9,16,0,True
2011,9,16,1,False
2011,9,16,2,True
2011,9,16,3,False
2011,9,16,4,False
2011,9,17,0,True
2011,9,17,1,True
2011,9,17,2,False
2011,9,17,3,False
2011,9,17,4,True
2011,9,18,0,False
2011,9,18,1,True
2011,9,18,2,False
2011,9,18,3,False
2011,9,18,4,True
2011,9,19,0,False
2011,9,19,1,True
2011,9,19,2,True
2011,9,19,3,False
2011,9,19,4,False
2011,9,20,0,False
2011,9,20,1,False
2011,9,20,2,False
2011,9,20,3,False
2011,9,20,4,True
2011,9,21,0,False
2011,9,21,1,True
2011,9,21,2,False
2011,9,21,3,False
2011,9,21,4,False
2011,9,22,0,False
2011,9,22,1,True
2011,9,22,2,False
2011,9,22,3,False
2011,9,22,4,False
2011,9,23,0,False
2011,9,23,1,False
2011,9,23,2,False
2011,9,23,3,False
2011,9,23,4,False
2011,9,24,0,False
2011,9,24,1,False
2011,9,24,2,False
2011,9,24,3,False
2011,9,24,4,False
2011,9,25,0,False
2011,9,25,1,True
2011,9,25,2,True
2011,9,25,3,False
2011,9,25,4,False
2011,9,26,0,False
2011,9,26,1,True
2011,9,26,2,False
2011,9,26,3,False
2011,9,26,4,False
2011,9,27,0,False
2011,9,27,1,True
2011,9,27,2,False
2011,9,27,3,False
2011,9,27,4,True
2011,9,28,0,False
2011,9,28,1,True
2011,9,28,2,False
2011,9,28,3,True
2011,9,28,4,False
2011,9,29,0,False
2011,9,29,1,False
2011,9,29,2,True
2011,9,29,3,True
2011,9,29,4,True
2011,9,30,0,False
2011,9,30,1,False
2011,9,30,2,True
2011,9,30,3,False
2011,9,30,4,True
2011,10,1,0,False
2011,10,1,1,True
2011,10,1,2,True
2011,10,1,3,False
2011,10,1,4,True
2011,10,2,0,False
2011,10,2,1,True
2011,10,2,2,True
2011,10,2,3,False
2011,10,2,4,True
2011,10,3,0,False
2011,10,3,1,True
2011,10,3,2,True
2011,10,3,3,False
2011,10,3,4,True
2011,10,4,0,False
2011,10,4,1,True
2011,10,4,2,True
2011,10,4,3,False
2011,10,4,4,False
2011,10,5,0,False
2011,10,5,1,False
2011,10,5,2,False
2011,10,5,3,True
2011,10,5,4,False
2011,10,6,0,False
2011,10,6,1,False
2011,10,6,2,True
2011,10,6,3,True
2011,10,6,4,False
2011,10,7,0,False
2011,10,7,1,False
2011,10,7,2,False
2011,10,7,3,False
2011,10,7,4,False
2011,10,8,0,False
2011,10,8,1,True
2011,10,8,2,False
2011,10,8,3,False
2011,10,8,4,False
2011,10,9,0,False
2011,10,9,1,True
2011,10,9,2,False
2011,10,9,3,True
2011,10,9,4,False
2011,10,10,0,False
2011,10,10,1,False
2011,10,10,2,False
2011,10,10,3,False
2011,10,10,4,False
2011,10,11,0,False
2011,10,11,1,False
2011,10,11,2,True
2011,10,11,3,False
2011,10,11,4,False
2011,10,12,0,False
2011,10,12,1,False
2011,10,12,2,True
2011,10,12,3,False
2011,10,12,4,False
2011,10,13,0,True
2011,10,13,1,True
2011,10,13,2,True
2011,10,13,3,True
2011,10,13,4,True
2011,10,14,0,False
2011,10,14,1,True
2011,10,14,2,True
2011,10,14,3,True
2011,10,14,4,True
2011,10,15,0,False
2011,10,15,1,False
2011,10,15,2,False
2011,10,15,3,True
2011,10,15,4,False
2011,10,16,0,False
2011,10,16,1,False
2011,10,16,2,False
2011,10,16,3,False
2011,10,16,4,False
2011,10,17,0,False
2011,10,17,1,False
2011,10,17,2,False
2011,10,17,3,False
2011,10,17,4,False
2011,10,18,0,False
2011,10,18,1,False
2011,10,18,2,False
2011,10,18,3,False
2011,10,18,4,False
2011,10,19,0,False
2011,10,19,1,True
2011,10,19,2,False
2011,10,19,3,False
2011,10,19,4,False
2011,10,20,0,False
2011,10,20,1,True
2011,10,20,2,False
2011,10,20,3,False
2011,10,20,4,True
2011,10,21,0,False
2011,10,21,1,False
2011,10,21,2,False
2011,10,21,3,False
2011,10,21,4,True
2011,10,22,0,False
2011,10,22,1,True
2011,10,22,2,False
2011,10,22,3,False
2011,10,22,4,True
2011,10,23,0,True
2011,10,23,1,True
2011,10,23,2,False
2011,10,23,3,True
2011,10,23,4,False
2011,10,24,0,False
2011,10,24,1,True
2011,10,24,2,False
2011,10,24,3,True
2011,10,24,4,True
2011,10,25,0,False
2011,10,25,1,True
2011,10,25,2,False
2011,10,25,3,False
2011,10,25,4,False
2011,10,26,0,False
2011,10,26,1,True
2011,10,26,2,False
2011,10,26,3,False
2011,10,26,4,False
2011,10,27,0,False
2011,10,27,1,True
2011,10,27,2,False
2011,10,27,3,True
2011,10,27,4,False
2011,10,28,0,False
2011,10,28,1,False
2011,10,28,2,False
2011,10,28,3,False
2011,10,28,4,False
2011,10,29,0,False
2011,10,29,1,False
2011,10,29,2,False
2011,10,29,3,False
2011,10,29,4,True
2011,10,30,0,False
2011,10,30,1,False
2011,10,30,2,False
2011,10,30,3,False
2011,10,30,4,False
2011,10,31,0,False
2011,10,31,1,False
2011,10,31,2,False
2011,10,31,3,False
2011,10,31,4,False
2011,11,1,0,True
2011,11,1,1,False
2011,11,1,2,False
2011,11,1,4,False
2011,11,2,0,False
2011,11,2,1,True
2011,11,2,2,False
2011,11,2,4,True
2011,11,3,0,False
2011,11,3,1,True
2011,11,3,2,False
2011,11,3,4,True
2011,11,4,0,False
2011,11,4,1,True
2011,11,4,2,False
2011,11,4,4,True
2011,11,5,0,True
2011,11,5,1,False
2011,11,5,2,False
2011,11,5,4,True
2011,11,6,0,False
2011,11,6,1,True
2011,11,6,2,False
2011,11,6,4,False
2011,11,7,0,False
2011,11,7,1,True
2011,11,7,2,False
2011,11,7,4,False
2011,11,8,0,False
2011,11,8,1,False
2011,11,8,2,True
2011,11,8,4,True
2011,11,9,0,False
2011,11,9,1,False
2011,11,9,2,True
2011,11,9,4,True
2011,11,10,0,False
2011,11,10,1,False
2011,11,10,2,False
2011,11,10,4,True
2011,11,11,0,False
2011,11,11,1,False
2011,11,11,2,False
2011,11,11,4,False
2011,11,12,0,False
2011,11,12,1,False
2011,11,12,2,False
2011,11,12,4,False
2011,11,13,0,False
2011,11,13,1,False
2011,11,13,2,False
2011,11,13,4,False
2011,11,14,0,False
2011,11,14,1,False
2011,11,14,2,False
2011,11,14,4,False
2011,11,15,0,False
2011,11,15,1,True
2011,11,15,2,False
2011,11,15,4,False
2011,11,16,0,False
2011,11,16,1,False
2011,11,16,2,False
2011,11,16,4,True
2011,11,17,0,True
2011,11,17,1,False
2011,11,17,2,True
2011,11,17,4,True
2011,11,18,0,True
2011,11,18,1,False
2011,11,18,2,True
2011,11,18,4,True
2011,11,19,0,True
2011,11,19,1,False
2011,11,19,2,False
2011,11,19,4,True
2011,11,20,0,False
2011,11,20,1,False
2011,11,20,2,False
2011,11,20,4,False
2011,11,21,0,False
2011,11,21,1,False
2011,11,21,2,False
2011,11,21,4,False
2011,11,22,0,False
2011,11,22,1,False
2011,11,22,2,False
2011,11,22,4,False
2011,11,23,0,False
2011,11,23,1,False
2011,11,23,2,False
2011,11,23,4,False
2011,11,24,0,False
2011,11,24,1,False
2011,11,24,2,False
2011,11,24,4,False
2011,11,25,0,False
2011,11,25,1,False
2011,11,25,2,False
2011,11,25,4,False
2011,11,26,0,False
2011,11,26,1,False
2011,11,26,2,True
2011,11,26,4,False
2011,11,27,0,False
2011,11,27,1,False
2011,11,27,2,False
2011,11,27,4,False
2011,11,28,0,False
2011,11,28,1,False
2011,11,28,2,False
2011,11,28,4,False
2011,11,29,0,False
2011,11,29,1,True
2011,11,29,2,False
2011,11,29,4,False
2011,11,30,0,False
2011,11,30,1,False
2011,11,30,2,False
2011,11,30,4,True
2011,12,1,0,False
2011,12,1,1,False
2011,12,1,2,False
2011,12,1,4,True
2011,12,2,0,True
2011,12,2,1,False
2011,12,2,2,True
2011,12,2,4,False
2011,12,3,0,False
2011,12,3,1,True
2011,12,3,2,False
2011,12,3,4,False
2011,12,4,0,False
2011,12,4,1,True
2011,12,4,2,False
2011,12,4,4,False
2011,12,5,0,True
2011,12,5,1,False
2011,12,5,2,False
2011,12,5,4,False
2011,12,6,0,False
2011,12,6,1,True
2011,12,6,2,False
2011,12,6,4,True
2011,12,7,0,True
2011,12,7,1,False
2011,12,7,2,False
2011,12,7,4,True
2011,12,8,0,False
2011,12,8,1,False
2011,12,8,2,False
2011,12,8,4,True
2011,12,9,0,False
2011,12,9,1,False
2011,12,9,2,False
2011,12,9,4,False
2011,12,10,0,False
2011,12,10,1,False
2011,12,10,2,False
2011,12,10,4,False
2011,12,11,0,False
2011,12,11,1,False
2011,12,11,2,False
2011,12,11,4,False
2011,12,12,0,False
2011,12,12,1,False
2011,12,12,2,False
2011,12,12,4,False
2011,12,13,0,False
2011,12,13,1,False
2011,12,13,2,False
2011,12,13,4,False
2011,12,14,0,False
2011,12,14,1,False
2011,12,14,2,False
2011,12,14,4,False
2011,12,15,0,False
2011,12,15,1,False
2011,12,15,2,False
2011,12,15,4,False
2011,12,16,0,False
2011,12,16,1,True
2011,12,16,2,False
2011,12,16,4,False
2011,12,17,0,False
2011,12,17,1,True
2011,12,17,2,False
2011,12,17,4,False
2011,12,18,0,False
2011,12,18,1,True
2011,12,18,2,False
2011,12,18,4,False
2011,12,19,0,False
2011,12,19,1,False
2011,12,19,2,False
2011,12,19,4,False
2011,12,20,0,False
2011,12,20,1,False
2011,12,20,2,False
2011,12,20,4,True
2011,12,21,0,False
2011,12,21,1,True
2011,12,21,2,False
2011,12,21,4,True
2011,12,22,0,False
2011,12,22,1,True
2011,12,22,2,False
2011,12,22,4,False
2011,12,23,0,False
2011,12,23,1,True
2011,12,23,2,False
2011,12,23,4,False
2011,12,24,0,False
2011,12,24,1,False
2011,12,24,2,False
2011,12,24,4,False
2011,12,25,0,False
2011,12,25,1,False
2011,12,25,2,False
2011,12,25,4,False
2011,12,26,0,False
2011,12,26,1,False
2011,12,26,2,False
2011,12,26,4,False
2011,12,27,0,False
2011,12,27,1,True
2011,12,27,2,False
2011,12,27,4,False
2011,12,28,0,False
2011,12,28,1,False
2011,12,28,2,False
2011,12,28,4,False
2011,12,29,0,False
2011,12,29,1,True
2011,12,29,2,False
2011,12,29,4,False
2011,12,30,0,False
2011,12,30,1,False
2011,12,30,2,False
2011,12,30,4,False
2011,12,31,0,False
2011,12,31,1,False
2011,12,31,2,False
2011,12,31,4,False
2012,1,1,0,False
2012,1,1,1,True
2012,1,1,2,False
2012,1,1,4,False
2012,1,2,0,False
2012,1,2,1,False
2012,1,2,2,False
2012,1,2,4,False
2012,1,3,0,False
2012,1,3,1,False
2012,1,3,2,False
2012,1,3,4,False
2012,1,4,0,False
2012,1,4,1,True
2012,1,4,2,False
2012,1,4,4,False
2012,1,5,0,False
2012,1,5,1,True
2012,1,5,2,True
2012,1,5,4,False
2012,1,6,0,False
2012,1,6,1,True
2012,1,6,2,True
2012,1,6,4,False
2012,1,7,0,False
2012,1,7,1,True
2012,1,7,2,False
2012,1,7,4,False
2012,1,8,0,False
2012,1,8,1,True
2012,1,8,2,False
2012,1,8,4,True
2012,1,9,0,False
2012,1,9,1,True
2012,1,9,2,False
2012,1,9,4,False
2012,1,10,0,False
2012,1,10,1,True
2012,1,10,2,False
2012,1,10,4,False
2012,1,11,0,False
2012,1,11,1,True
2012,1,11,2,False
2012,1,11,4,False
2012,1,12,0,False
2012,1,12,1,True
2012,1,12,2,True
2012,1,12,4,False
2012,1,13,0,False
2012,1,13,1,False
2012,1,13,2,True
2012,1,13,4,True
2012,1,14,0,False
2012,1,14,1,False
2012,1,14,2,True
2012,1,14,4,True
2012,1,15,0,False
2012,1,15,1,False
2012,1,15,2,True
2012,1,15,4,True
2012,1,16,0,False
2012,1,16,1,True
2012,1,16,2,True
2012,1,16,4,True
2012,1,17,0,False
2012,1,17,1,False
2012,1,17,2,False
2012,1,17,4,False
2012,1,18,0,False
2012,1,18,1,True
2012,1,18,2,False
2012,1,18,4,True
2012,1,19,0,False
2012,1,19,1,False
2012,1,19,2,True
2012,1,19,4,True
2012,1,20,0,False
2012,1,20,1,True
2012,1,20,2,False
2012,1,20,4,False
2012,1,21,0,False
2012,1,21,1,True
2012,1,21,2,True
2012,1,21,4,True
2012,1,22,0,False
2012,1,22,1,False
2012,1,22,2,True
2012,1,22,4,True
2012,1,23,0,False
2012,1,23,1,True
2012,1,23,2,True
2012,1,23,4,False
2012,1,24,0,False
2012,1,24,1,True
2012,1,24,2,True
2012,1,24,4,False
2012,1,25,0,False
2012,1,25,1,False
2012,1,25,2,True
2012,1,25,4,False
2012,1,26,0,False
2012,1,26,1,False
2012,1,26,2,True
2012,1,26,4,False
2012,1,27,0,False
2012,1,27,1,False
2012,1,27,2,True
2012,1,27,4,True
2012,1,28,0,False
2012,1,28,1,False
2012,1,28,2,True
2012,1,28,4,True
2012,1,29,0,False
2012,1,29,1,False
2012,1,29,2,False
2012,1,29,4,True
2012,1,30,0,False
2012,1,30,1,False
2012,1,30,2,False
2012,1,30,4,False
2012,1,31,0,False
2012,1,31,1,False
2012,1,31,2,False
2012,1,31,4,False
2012,2,1,0,False
2012,2,1,1,False
2012,2,1,2,False
2012,2,1,4,False
2012,2,2,0,False
2012,2,2,1,False
2012,2,2,2,True
2012,2,2,4,False
2012,2,3,0,False
2012,2,3,1,False
2012,2,3,2,True
2012,2,3,4,False
2012,2,4,0,False
2012,2,4,1,False
2012,2,4,2,False
2012,2,4,4,True
2012,2,5,0,False
2012,2,5,1,False
2012,2,5,2,False
2012,2,5,4,True
2012,2,6,0,False
2012,2,6,1,False
2012,2,6,2,True
2012,2,6,4,True
2012,2,7,0,False
2012,2,7,1,True
2012,2,7,2,True
2012,2,7,4,False
2012,2,8,0,False
2012,2,8,1,False
2012,2,8,2,True
2012,2,8,4,False
2012,2,9,0,False
2012,2,9,1,True
2012,2,9,2,False
2012,2,9,4,False
2012,2,10,0,False
2012,2,10,1,False
2012,2,10,2,False
2012,2,10,4,True
2012,2,11,0,False
2012,2,11,1,False
2012,2,11,2,False
2012,2,11,4,True
2012,2,12,0,False
2012,2,12,1,False
2012,2,12,2,False
2012,2,12,4,True
2012,2,13,0,False
2012,2,13,1,False
2012,2,13,2,False
2012,2,13,4,True
2012,2,14,0,False
2012,2,14,1,True
2012,2,14,2,False
2012,2,14,4,True
2012,2,15,0,False
2012,2,15,1,True
2012,2,15,2,True
2012,2,15,4,True
2012,2,16,0,False
2012,2,16,1,True
2012,2,16,2,True
2012,2,16,4,True
2012,2,17,0,False
2012,2,17,1,True
2012,2,17,2,False
2012,2,17,4,False
2012,2,18,0,False
2012,2,18,1,True
2012,2,18,2,False
2012,2,18,4,False
2012,2,19,0,False
2012,2,19,1,False
2012,2,19,2,False
2012,2,19,4,False
2012,2,20,0,False
2012,2,20,1,False
2012,2,20,2,False
2012,2,20,4,True
2012,2,21,0,False
2012,2,21,1,False
2012,2,21,2,True
2012,2,21,4,True
2012,2,22,0,False
2012,2,22,1,False
2012,2,22,2,True
2012,2,22,4,True
2012,2,23,0,False
2012,2,23,1,False
2012,2,23,2,True
2012,2,23,4,True
2012,2,24,0,False
2012,2,24,1,False
2012,2,24,2,True
2012,2,24,4,True
2012,2,25,0,False
2012,2,25,1,False
2012,2,25,2,True
2012,2,25,4,True
2012,2,26,0,False
2012,2,26,1,False
2012,2,26,2,True
2012,2,26,4,False
2012,2,27,0,False
2012,2,27,1,True
2012,2,27,2,True
2012,2,27,4,False
2012,2,28,0,False
2012,2,28,1,True
2012,2,28,2,True
2012,2,28,4,True
2012,2,29,0,False
2012,2,29,1,False
2012,2,29,2,True
2012,2,29,4,True
2012,3,1,0,False
2012,3,1,1,True
2012,3,1,2,True
2012,3,1,4,True
2012,3,2,0,True
2012,3,2,1,True
2012,3,2,2,False
2012,3,2,4,True
2012,3,3,0,False
2012,3,3,1,True
2012,3,3,2,True
2012,3,3,4,True
2012,3,4,0,False
2012,3,4,1,True
2012,3,4,2,False
2012,3,4,4,True
2012,3,5,0,False
2012,3,5,1,True
2012,3,5,2,False
2012,3,5,4,True
2012,3,6,0,False
2012,3,6,1,False
2012,3,6,2,True
2012,3,6,4,True
2012,3,7,0,False
2012,3,7,1,True
2012,3,7,2,True
2012,3,7,4,True
2012,3,8,0,False
2012,3,8,1,True
2012,3,8,2,True
2012,3,8,4,True
2012,3,9,0,False
2012,3,9,1,True
2012,3,9,2,True
2012,3,9,4,False
2012,3,10,0,False
2012,3,10,1,True
2012,3,10,2,False
2012,3,10,4,False
2012,3,11,0,False
2012,3,11,1,True
2012,3,11,2,True
2012,3,11,4,False
2012,3,12,0,False
2012,3,12,1,False
2012,3,12,2,True
2012,3,12,4,False
2012,3,13,0,False
2012,3,13,1,False
2012,3,13,2,True
2012,3,13,4,False
2012,3,14,0,False
2012,3,14,1,False
2012,3,14,2,True
2012,3,14,4,False
2012,3,15,0,False
2012,3,15,1,False
2012,3,15,2,True
2012,3,15,4,True
2012,3,16,0,False
2012,3,16,1,False
2012,3,16,2,True
2012,3,16,4,True
2012,3,17,0,True
2012,3,17,1,False
2012,3,17,2,False
2012,3,17,4,True
2012,3,18,0,True
2012,3,18,1,False
2012,3,18,2,False
2012,3,18,4,True
2012,3,19,0,False
2012,3,19,1,False
2012,3,19,2,False
2012,3,19,4,True
2012,3,20,0,False
2012,3,20,1,False
2012,3,20,2,False
2012,3,20,4,True
2012,3,21,0,False
2012,3,21,1,False
2012,3,21,2,True
2012,3,21,4,False
2012,3,22,0,False
2012,3,22,1,True
2012,3,22,2,False
2012,3,22,4,True
2012,3,23,0,False
2012,3,23,1,True
2012,3,23,2,True
2012,3,23,4,True
2012,3,24,0,False
2012,3,24,1,False
2012,3,24,2,True
2012,3,24,4,False
2012,3,25,0,False
2012,3,25,1,True
2012,3,25,2,False
2012,3,25,4,False
2012,3,26,0,False
2012,3,26,1,False
2012,3,26,2,False
2012,3,26,4,False
2012,3,27,0,False
2012,3,27,1,False
2012,3,27,2,False
2012,3,27,4,False
2012,3,28,0,False
2012,3,28,1,True
2012,3,28,2,False
2012,3,28,4,False
2012,3,29,0,False
2012,3,29,1,True
2012,3,29,2,False
2012,3,29,4,False
2012,3,30,0,False
2012,3,30,1,True
2012,3,30,2,False
2012,3,30,4,True
2012,3,31,0,False
2012,3,31,1,False
2012,3,31,2,True
2012,3,31,3,False
2012,3,31,4,False
2012,4,1,0,False
2012,4,1,1,False
2012,4,1,2,False
2012,4,1,3,False
2012,4,1,4,False
2012,4,2,0,False
2012,4,2,1,False
2012,4,2,2,False
2012,4,2,3,False
2012,4,2,4,True
2012,4,3,0,False
2012,4,3,1,False
2012,4,3,2,False
2012,4,3,3,False
2012,4,3,4,True
2012,4,4,0,False
2012,4,4,1,False
2012,4,4,2,False
2012,4,4,3,False
2012,4,4,4,False
2012,4,5,0,False
2012,4,5,1,True
2012,4,5,2,True
2012,4,5,3,False
2012,4,5,4,False
2012,4,6,0,False
2012,4,6,1,True
2012,4,6,2,True
2012,4,6,3,False
2012,4,6,4,False
2012,4,7,0,False
2012,4,7,1,True
2012,4,7,2,True
2012,4,7,3,False
2012,4,7,4,False
2012,4,8,0,False
2012,4,8,1,True
2012,4,8,2,True
2012,4,8,3,False
2012,4,8,4,False
2012,4,9,0,False
2012,4,9,1,True
2012,4,9,2,True
2012,4,9,3,False
2012,4,9,4,True
2012,4,10,0,True
2012,4,10,1,True
2012,4,10,2,False
2012,4,10,3,True
2012,4,10,4,True
2012,4,11,0,False
2012,4,11,1,False
2012,4,11,2,False
2012,4,11,3,True
2012,4,11,4,True
2012,4,12,0,False
2012,4,12,1,True
2012,4,12,2,True
2012,4,12,3,False
2012,4,12,4,True
2012,4,13,0,False
2012,4,13,1,False
2012,4,13,2,True
2012,4,13,3,False
2012,4,13,4,True
2012,4,14,0,False
2012,4,14,1,False
2012,4,14,2,False
2012,4,14,3,False
2012,4,14,4,False
2012,4,15,0,False
2012,4,15,1,True
2012,4,15,2,False
2012,4,15,3,False
2012,4,15,4,False
2012,4,16,0,False
2012,4,16,1,False
2012,4,16,2,True
2012,4,16,3,False
2012,4,16,4,False
2012,4,17,0,False
2012,4,17,1,True
2012,4,17,2,True
2012,4,17,3,False
2012,4,17,4,False
2012,4,18,0,True
2012,4,18,1,False
2012,4,18,2,True
2012,4,18,3,False
2012,4,18,4,True
2012,4,19,0,True
2012,4,19,1,False
2012,4,19,2,True
2012,4,19,3,False
2012,4,19,4,True
2012,4,20,0,True
2012,4,20,1,False
2012,4,20,2,True
2012,4,20,3,False
2012,4,20,4,True
2012,4,21,0,False
2012,4,21,1,False
2012,4,21,2,False
2012,4,21,3,True
2012,4,21,4,True
2012,4,22,0,False
2012,4,22,1,False
2012,4,22,2,False
2012,4,22,3,True
2012,4,22,4,False
2012,4,23,0,False
2012,4,23,1,True
2012,4,23,2,True
2012,4,23,3,False
2012,4,23,4,False
2012,4,24,0,True
2012,4,24,1,False
2012,4,24,2,False
2012,4,24,3,True
2012,4,24,4,True
2012,4,25,0,False
2012,4,25,1,True
2012,4,25,2,True
2012,4,25,3,True
2012,4,25,4,True
2012,4,26,0,False
2012,4,26,1,False
2012,4,26,2,False
2012,4,26,3,False
2012,4,26,4,False
2012,4,27,0,False
2012,4,27,1,True
2012,4,27,2,True
2012,4,27,3,True
2012,4,27,4,False
2012,4,28,0,False
2012,4,28,1,True
2012,4,28,2,True
2012,4,28,3,False
2012,4,28,4,False
2012,4,29,0,False
2012,4,29,1,False
2012,4,29,2,True
2012,4,29,3,False
2012,4,29,4,True
2012,4,30,0,False
2012,4,30,1,True
2012,4,30,2,True
2012,4,30,3,True
2012,4,30,4,True
2012,5,1,0,False
2012,5,1,1,True
2012,5,1,2,False
2012,5,1,3,False
2012,5,1,4,True
2012,5,2,0,False
2012,5,2,1,False
2012,5,2,2,False
2012,5,2,3,True
2012,5,2,4,False
2012,5,3,0,False
2012,5,3,1,True
2012,5,3,2,True
2012,5,3,3,False
2012,5,3,4,False
2012,5,4,0,False
2012,5,4,1,True
2012,5,4,2,True
2012,5,4,3,False
2012,5,4,4,False
2012,5,5,0,False
2012,5,5,1,True
2012,5,5,2,True
2012,5,5,3,False
2012,5,5,4,False
2012,5,6,0,False
2012,5,6,1,True
2012,5,6,2,True
2012,5,6,3,False
2012,5,6,4,False
2012,5,7,0,False
2012,5,7,1,False
2012,5,7,2,True
2012,5,7,3,False
2012,5,7,4,True
2012,5,8,0,False
2012,5,8,1,False
2012,5,8,2,False
2012,5,8,3,False
2012,5,8,4,True
2012,5,9,0,False
2012,5,9,1,True
2012,5,9,2,False
2012,5,9,3,False
2012,5,9,4,False
2012,5,10,0,False
2012,5,10,1,False
2012,5,10,2,False
2012,5,10,3,False
2012,5,10,4,False
2012,5,11,0,True
2012,5,11,1,True
2012,5,11,2,True
2012,5,11,3,False
2012,5,11,4,False
2012,5,12,0,True
2012,5,12,1,True
2012,5,12,2,False
2012,5,12,3,False
2012,5,12,4,True
2012,5,13,0,True
2012,5,13,1,True
2012,5,13,2,True
2012,5,13,3,True
2012,5,13,4,True
2012,5,14,0,False
2012,5,14,1,True
2012,5,14,2,False
2012,5,14,3,True
2012,5,14,4,True
2012,5,15,0,False
2012,5,15,1,False
2012,5,15,2,False
2012,5,15,3,False
2012,5,15,4,True
2012,5,16,0,False
2012,5,16,1,False
2012,5,16,2,False
2012,5,16,3,True
2012,5,16,4,False
2012,5,17,0,False
2012,5,17,1,False
2012,5,17,2,True
2012,5,17,3,False
2012,5,17,4,False
2012,5,18,0,False
2012,5,18,1,False
2012,5,18,2,True
2012,5,18,3,False
2012,5,18,4,False
2012,5,19,0,True
2012,5,19,1,False
2012,5,19,2,True
2012,5,19,3,False
2012,5,19,4,True
2012,5,20,0,True
2012,5,20,1,False
2012,5,20,2,True
2012,5,20,3,False
2012,5,20,4,True
2012,5,21,0,False
2012,5,21,1,True
2012,5,21,2,True
2012,5,21,3,False
2012,5,21,4,False
2012,5,22,0,False
2012,5,22,1,True
2012,5,22,2,False
2012,5,22,3,False
2012,5,22,4,False
2012,5,23,0,False
2012,5,23,1,True
2012,5,23,2,False
2012,5,23,3,True
2012,5,23,4,True
2012,5,24,0,False
2012,5,24,1,True
2012,5,24,2,False
2012,5,24,3,False
2012,5,24,4,True
2012,5,25,0,False
2012,5,25,1,True
2012,5,25,2,True
2012,5,25,3,False
2012,5,25,4,True
2012,5,26,0,False
2012,5,26,1,True
2012,5,26,2,False
2012,5,26,3,False
2012,5,26,4,True
2012,5,27,0,False
2012,5,27,1,True
2012,5,27,2,True
2012,5,27,3,False
2012,5,27,4,False
2012,5,28,0,False
2012,5,28,1,True
2012,5,28,2,True
2012,5,28,3,False
2012,5,28,4,False
2012,5,29,0,False
2012,5,29,1,True
